-6.879800000000000368e-04,-1.488699999999999919e-03
-6.622999999999999981e-04,1.342299999999999939e-04
-5.982999999999999603e-04,6.713000000000000000e-04
-5.432800000000000433e-04,1.419399999999999915e-03
-3.935300000000000083e-04,2.594299999999999905e-03
-1.979899999999999933e-04,2.045500000000000009e-03
-4.699000000000000242e-05,8.890600000000000022e-04
5.235400000000000053e-05,7.006199999999999971e-04
7.022000000000000193e-05,1.690700000000000059e-04
3.869800000000000117e-05,-3.949600000000000268e-04
-5.629100000000000027e-05,-7.338499999999999754e-04
-1.524899999999999986e-04,-8.726499999999999882e-04
-2.039900000000000036e-04,-9.014000000000000094e-04
-2.861000000000000153e-04,-7.992500000000000472e-04
-3.849100000000000264e-04,-5.780999999999999708e-05
-4.762699999999999920e-04,1.147000000000000016e-03
-6.506500000000000131e-04,2.474000000000000071e-03
-7.789999999999999616e-04,2.800500000000000038e-03
-6.752299999999999709e-04,2.742099999999999919e-03
-3.831500000000000162e-04,3.419800000000000183e-03
-3.124299999999999885e-05,2.991100000000000009e-03
2.326399999999999952e-04,1.285899999999999977e-03
3.681099999999999975e-04,4.402000000000000205e-04
3.985500000000000110e-04,-4.492399999999999882e-05
3.127200000000000010e-04,-4.672899999999999797e-04
2.087400000000000106e-04,-4.919199999999999658e-04
1.759900000000000006e-04,-6.079300000000000155e-04
4.668799999999999751e-05,-2.857900000000000132e-04
-1.704300000000000064e-04,1.013199999999999908e-03
-2.498900000000000080e-04,2.018499999999999895e-03
-1.634999999999999897e-04,3.391299999999999870e-03
-6.668500000000000274e-05,4.363500000000000191e-03
3.445999999999999872e-05,3.540699999999999924e-03
2.838800000000000264e-04,3.600599999999999808e-03
6.467099999999999932e-04,4.068999999999999700e-03
9.287699999999999862e-04,2.523000000000000069e-03
1.060200000000000075e-03,8.943199999999999891e-04
1.073299999999999905e-03,2.215999999999999925e-04
9.711599999999999920e-04,2.181700000000000135e-05
7.667000000000000421e-04,-1.002199999999999993e-04
5.818400000000000264e-04,-9.839799999999999675e-04
5.569900000000000458e-04,-1.264799999999999952e-03
5.253099999999999697e-04,-1.182700000000000071e-03
3.741799999999999987e-04,-8.282499999999999932e-04
3.921099999999999846e-04,-2.114899999999999961e-04
6.500199999999999598e-04,1.621100000000000047e-04
8.745200000000000499e-04,1.063600000000000049e-03
1.087800000000000095e-03,2.478999999999999867e-03
1.371100000000000096e-03,2.967700000000000199e-03
1.636899999999999944e-03,2.701999999999999975e-03
1.796999999999999986e-03,1.931299999999999944e-03
1.736300000000000083e-03,5.624199999999999989e-04
1.572499999999999896e-03,-2.089199999999999987e-04
1.467500000000000054e-03,-9.248299999999999663e-04
1.269100000000000002e-03,-1.708700000000000063e-03
1.039900000000000069e-03,-2.732500000000000120e-03
9.344499999999999725e-04,-2.871900000000000147e-03
7.594599999999999962e-04,-2.326799999999999962e-03
5.219200000000000445e-04,-2.107100000000000205e-03
3.641100000000000087e-04,-1.871000000000000050e-03
2.986399999999999732e-04,-7.318000000000000069e-04
3.211800000000000115e-04,9.767300000000000895e-04
4.076400000000000206e-04,1.505400000000000054e-03
5.890199999999999950e-04,1.501799999999999967e-03
9.417499999999999873e-04,1.585999999999999953e-03
1.278499999999999906e-03,7.984599999999999684e-04
1.442700000000000102e-03,-2.031000000000000036e-04
1.468499999999999970e-03,-8.626999999999999903e-04
1.340400000000000055e-03,-2.185499999999999943e-03
1.042299999999999911e-03,-2.990800000000000056e-03
7.091499999999999714e-04,-2.684499999999999820e-03
4.592399999999999738e-04,-2.621599999999999972e-03
1.753500000000000067e-04,-1.952900000000000035e-03
-1.451099999999999981e-04,-7.416200000000000179e-04
-3.760100000000000269e-04,-9.514099999999999727e-04
-4.598100000000000039e-04,2.889899999999999826e-04
-4.656600000000000105e-04,1.832499999999999928e-03
-3.718999999999999867e-04,1.286299999999999987e-03
-1.262099999999999995e-04,1.710499999999999998e-03
1.901000000000000129e-04,2.292399999999999993e-03
3.956599999999999896e-04,1.762799999999999914e-03
4.337699999999999889e-04,1.218200000000000012e-03
4.024200000000000129e-04,5.008099999999999705e-04
3.168399999999999819e-04,-7.992399999999999982e-04
8.393399999999999971e-05,-1.684600000000000073e-03
-2.490500000000000092e-04,-1.798799999999999922e-03
-4.773900000000000084e-04,-2.676899999999999853e-03
-6.040299999999999749e-04,-2.712399999999999794e-03
-7.540100000000000535e-04,-5.504299999999999731e-04
-7.913300000000000282e-04,8.473200000000000393e-04
-6.449300000000000475e-04,1.165999999999999936e-03
-5.009300000000000168e-04,2.452600000000000093e-03
-3.218799999999999743e-04,2.987800000000000091e-03
-1.102299999999999932e-04,1.591200000000000080e-03
8.464600000000000238e-05,1.379800000000000037e-03
3.205300000000000228e-04,2.082500000000000150e-03
4.560200000000000147e-04,5.447299999999999972e-04
4.912900000000000210e-04,-1.265800000000000085e-03
5.681500000000000135e-04,-4.327499999999999750e-04
4.805300000000000088e-04,-2.121699999999999964e-04
1.346200000000000088e-04,-1.991500000000000214e-03
-1.411899999999999950e-04,-1.927499999999999960e-03
-3.181099999999999748e-04,-7.779100000000000381e-04
-5.785599999999999901e-04,-4.845100000000000079e-05
-7.732900000000000450e-04,7.668899999999999979e-04
-6.513400000000000353e-04,1.462299999999999928e-03
-2.953599999999999910e-04,1.727199999999999916e-03
1.234099999999999924e-05,1.948099999999999919e-03
2.537799999999999995e-04,1.943199999999999962e-03
6.218999999999999919e-04,9.238999999999999600e-04
9.192599999999999773e-04,2.215700000000000080e-04
8.459200000000000053e-04,-1.565299999999999938e-04
6.924900000000000326e-04,-1.310799999999999986e-03
7.432400000000000465e-04,-1.974599999999999966e-03
7.048900000000000087e-04,-2.580300000000000215e-03
4.502099999999999874e-04,-3.535099999999999788e-03
1.809799999999999918e-04,-2.873000000000000120e-03
-2.231000000000000154e-05,-1.498399999999999992e-03
-1.680899999999999983e-04,-6.911599999999999352e-05
-2.589800000000000175e-04,1.513199999999999918e-03
-1.586699999999999970e-04,2.948899999999999959e-03
1.578100000000000086e-04,3.400100000000000084e-03
4.169600000000000194e-04,2.977899999999999905e-03
5.022400000000000432e-04,1.694100000000000033e-03
6.301600000000000517e-04,-5.074500000000000289e-05
7.931700000000000512e-04,-8.294799999999999526e-04
7.988999999999999574e-04,-1.290300000000000084e-03
6.887300000000000279e-04,-1.710499999999999998e-03
5.069300000000000542e-04,-2.300299999999999914e-03
2.298099999999999969e-04,-2.372500000000000043e-03
-8.087000000000000330e-05,-2.420499999999999909e-03
-4.181999999999999737e-04,-2.178999999999999947e-03
-7.351799999999999915e-04,-1.282099999999999993e-03
-8.912300000000000170e-04,-1.861400000000000034e-04
-8.706599999999999886e-04,1.469100000000000093e-03
-6.392400000000000122e-04,2.647599999999999953e-03
-1.893499999999999947e-04,3.569600000000000030e-03
3.014800000000000205e-04,3.854699999999999967e-03
6.426799999999999657e-04,2.900400000000000027e-03
7.925700000000000366e-04,2.952000000000000197e-03
6.847199999999999901e-04,2.506099999999999821e-03
4.320700000000000018e-04,8.096099999999999955e-04
2.031000000000000036e-04,-5.128900000000000039e-04
2.119399999999999986e-06,-1.345599999999999965e-03
-1.821000000000000082e-04,-1.227100000000000066e-03
-3.942099999999999814e-04,-1.739700000000000057e-03
-6.466199999999999856e-04,-2.047999999999999907e-03
-8.939799999999999483e-04,-8.130599999999999980e-04
-1.072299999999999989e-03,4.239299999999999883e-04
-1.122100000000000007e-03,1.660999999999999933e-03
-9.107400000000000521e-04,3.239399999999999918e-03
-5.240400000000000310e-04,3.279499999999999863e-03
-1.662799999999999868e-04,2.739199999999999795e-03
2.299799999999999902e-04,2.152700000000000013e-03
6.532400000000000272e-04,1.453800000000000101e-03
9.128100000000000103e-04,1.325699999999999969e-03
1.013000000000000012e-03,-3.882600000000000265e-04
9.967199999999999845e-04,-1.206599999999999947e-03
8.485499999999999987e-04,-7.051200000000000523e-04
5.577200000000000473e-04,-1.331699999999999898e-03
1.398500000000000112e-04,-2.305699999999999937e-03
-2.210799999999999907e-04,-2.006899999999999830e-03
-5.207599999999999946e-04,-1.322700000000000004e-03
-8.016899999999999764e-04,-2.241800000000000119e-04
-8.283799999999999801e-04,1.270300000000000032e-03
-5.142299999999999606e-04,1.317699999999999991e-03
-1.123999999999999945e-04,2.247499999999999932e-03
2.176099999999999985e-04,2.677500000000000192e-03
4.990899999999999937e-04,9.514799999999999907e-04
7.928100000000000208e-04,2.482399999999999950e-04
9.161899999999999948e-04,-3.142099999999999884e-04
8.113099999999999826e-04,-2.352100000000000198e-03
7.233800000000000299e-04,-3.584799999999999966e-03
6.299100000000000185e-04,-3.113700000000000061e-03
4.305600000000000247e-04,-3.517600000000000067e-03
1.941699999999999926e-04,-3.766100000000000090e-03
-1.345800000000000057e-05,-1.725500000000000037e-03
-2.370200000000000041e-04,-2.340300000000000073e-04
-5.074600000000000508e-04,-5.551900000000000156e-05
-7.105300000000000157e-04,7.483900000000000361e-04
-5.538700000000000350e-04,1.544599999999999923e-03
-2.061400000000000016e-04,1.684900000000000026e-03
-2.104400000000000045e-05,1.721799999999999893e-03
2.104200000000000081e-04,7.699300000000000501e-04
4.791800000000000031e-04,-9.621700000000000391e-04
4.744400000000000180e-04,-1.042299999999999911e-03
2.840699999999999822e-04,-1.258800000000000023e-03
8.417499999999999961e-05,-3.203600000000000024e-03
-1.991999999999999901e-04,-2.982600000000000182e-03
-6.227300000000000500e-04,-1.669899999999999987e-03
-1.077899999999999909e-03,-2.487000000000000061e-03
-1.344700000000000105e-03,-2.771899999999999885e-03
-1.369599999999999897e-03,-1.352399999999999913e-03
-1.366500000000000093e-03,-9.679600000000000226e-04
-1.325400000000000016e-03,-6.820399999999999683e-04
-1.009600000000000037e-03,1.160999999999999923e-03
-6.087100000000000453e-04,1.754200000000000030e-03
-4.628500000000000019e-04,1.413900000000000053e-03
-3.887000000000000156e-04,1.503299999999999949e-03
-1.790299999999999986e-04,7.921700000000000269e-04
-7.810100000000000321e-05,-3.996599999999999784e-04
-2.774200000000000103e-04,-1.645200000000000091e-03
-5.401800000000000221e-04,-2.374300000000000195e-03
-7.167500000000000477e-04,-2.727300000000000210e-03
-9.572600000000000336e-04,-2.185199999999999990e-03
-1.299500000000000091e-03,-1.249300000000000063e-03
-1.544999999999999932e-03,-1.703400000000000096e-03
-1.628600000000000013e-03,-1.143700000000000098e-03
-1.743200000000000088e-03,6.210200000000000138e-04
-1.892199999999999915e-03,3.163999999999999929e-04
-1.841799999999999991e-03,-2.773499999999999924e-04
-1.534900000000000066e-03,7.383100000000000513e-04
-1.156399999999999919e-03,8.033200000000000540e-04
-7.906999999999999749e-04,-1.315600000000000076e-05
-3.957799999999999816e-04,1.365200000000000007e-04
-1.253500000000000111e-04,-6.042499999999999694e-04
-1.500100000000000088e-04,-2.465100000000000017e-03
-3.759699999999999934e-04,-2.179299999999999900e-03
-6.359300000000000456e-04,-1.414899999999999968e-03
-8.962399999999999707e-04,-1.738100000000000018e-03
-1.211800000000000073e-03,-1.176100000000000019e-03
-1.476600000000000005e-03,-5.124300000000000252e-04
-1.536299999999999992e-03,-3.105800000000000249e-04
-1.529399999999999987e-03,-4.274300000000000191e-04
-1.500000000000000031e-03,-1.225699999999999923e-03
-1.319400000000000087e-03,-1.807699999999999975e-03
-1.130200000000000041e-03,-1.787500000000000026e-03
-1.034600000000000103e-03,-1.132699999999999940e-03
-8.515699999999999529e-04,-6.951000000000000364e-04
-6.027899999999999665e-04,-1.765999999999999992e-03
-4.631500000000000092e-04,-1.495199999999999915e-03
-4.623799999999999742e-04,-5.724499999999999554e-04
-5.992699999999999460e-04,-1.452200000000000062e-03
-7.841499999999999512e-04,-1.591399999999999976e-03
-9.272700000000000040e-04,-1.950799999999999930e-03
-1.093400000000000014e-03,-2.214900000000000115e-03
-1.189500000000000019e-03,-1.119100000000000043e-03
-1.105000000000000079e-03,-1.162800000000000048e-04
-1.057400000000000007e-03,-4.943400000000000138e-04
-1.126300000000000001e-03,-5.075900000000000377e-04
-1.211300000000000007e-03,1.898100000000000004e-04
-1.298200000000000005e-03,-9.087099999999999648e-04
-1.310299999999999920e-03,-7.818000000000000296e-04
-1.272099999999999967e-03,-1.311700000000000062e-03
-1.182600000000000014e-03,-2.945999999999999834e-03
-1.002999999999999985e-03,-2.323200000000000091e-03
-9.038100000000000083e-04,-1.382900000000000058e-03
-8.858499999999999838e-04,-1.349600000000000062e-03
-8.796200000000000113e-04,-9.519199999999999797e-04
-9.878000000000000495e-04,1.105699999999999934e-05
-1.189399999999999962e-03,-3.194299999999999961e-04
-1.421900000000000030e-03,-2.697099999999999910e-04
-1.574400000000000105e-03,-9.546599999999999704e-05
-1.534800000000000010e-03,-1.073900000000000028e-03
-1.423800000000000022e-03,-1.485500000000000058e-04
-1.384199999999999927e-03,4.671000000000000239e-04
-1.206700000000000004e-03,-7.644999999999999886e-04
-9.468599999999999977e-04,-7.715499999999999702e-04
-8.859900000000000197e-04,-2.744800000000000148e-04
-9.213199999999999949e-04,-4.160300000000000131e-04
-1.036699999999999991e-03,-7.934800000000000533e-04
-1.186100000000000045e-03,-5.060999999999999961e-04
-1.282699999999999899e-03,-1.046499999999999958e-04
-1.393499999999999990e-03,8.449100000000000403e-04
-1.440300000000000044e-03,1.095199999999999950e-03
-1.318200000000000057e-03,1.713899999999999972e-04
-1.284900000000000061e-03,6.048899999999999633e-04
-1.381199999999999962e-03,6.753899999999999964e-04
-1.289100000000000055e-03,-1.571499999999999980e-04
-1.161899999999999999e-03,-2.802099999999999752e-04
-1.209000000000000005e-03,-4.280600000000000317e-05
-1.216199999999999963e-03,-4.398499999999999849e-04
-1.059000000000000045e-03,-6.540100000000000080e-04
-7.463800000000000469e-04,-2.701499999999999800e-04
-4.816500000000000252e-04,6.393100000000000251e-07
-5.244699999999999709e-04,-2.697399999999999754e-04
-5.577499999999999776e-04,3.395599999999999812e-04
-4.057199999999999847e-04,1.695600000000000015e-03
-4.017499999999999804e-04,2.412000000000000081e-03
-4.973300000000000377e-04,2.415800000000000065e-03
-3.939999999999999817e-04,2.265599999999999992e-03
-3.376799999999999789e-04,2.322299999999999798e-03
-4.785100000000000247e-04,1.525199999999999993e-03
-6.086200000000000377e-04,5.527600000000000135e-04
-6.341100000000000122e-04,-4.013399999999999758e-04
-5.477299999999999617e-04,-1.631499999999999921e-03
-5.041899999999999550e-04,-1.754700000000000096e-03
-5.455100000000000270e-04,-1.935000000000000088e-03
-4.341300000000000194e-04,-2.772699999999999904e-03
-2.360399999999999966e-04,-2.110599999999999803e-03
-2.071700000000000104e-04,-7.666899999999999930e-04
-1.245899999999999981e-04,1.695300000000000116e-04
8.100100000000000594e-05,1.940099999999999941e-03
2.180200000000000031e-04,3.286299999999999812e-03
3.502099999999999961e-04,2.504999999999999848e-03
5.404200000000000063e-04,2.209000000000000026e-03
6.727200000000000237e-04,2.180000000000000080e-03
7.416099999999999689e-04,1.566399999999999910e-03
7.062799999999999937e-04,6.269999999999999532e-04
5.296100000000000200e-04,-1.214999999999999934e-03
3.693899999999999853e-04,-1.734899999999999940e-03
1.498299999999999936e-04,-2.610499999999999973e-03
-1.133699999999999937e-04,-3.733199999999999887e-03
-1.738800000000000089e-04,-3.907299999999999836e-03
-2.253900000000000087e-04,-3.101000000000000024e-03
-4.506800000000000151e-04,-1.024200000000000067e-03
-5.050700000000000415e-04,-8.191699999999999514e-05
-2.926299999999999952e-04,2.367399999999999973e-03
-2.027000000000000075e-05,5.021900000000000149e-03
2.929599999999999869e-04,3.924799999999999990e-03
5.897699999999999861e-04,2.764899999999999823e-03
8.075499999999999779e-04,3.230600000000000138e-03
9.017100000000000115e-04,2.413799999999999800e-03
7.731899999999999884e-04,8.227799999999999524e-04
6.819699999999999504e-04,-9.960500000000000603e-05
6.791300000000000114e-04,-1.443099999999999895e-03
3.742600000000000115e-04,-2.357499999999999787e-03
-3.642300000000000008e-05,-2.296100000000000137e-03
-2.433500000000000062e-04,-2.556099999999999952e-03
-4.412600000000000138e-04,-1.814800000000000094e-03
-8.048499999999999665e-04,-1.939699999999999877e-04
-9.780299999999999584e-04,1.229199999999999954e-03
-6.578499999999999712e-04,3.152799999999999873e-03
-1.339400000000000085e-04,4.882499999999999687e-03
2.835499999999999804e-04,4.481100000000000014e-03
6.184100000000000100e-04,3.113599999999999788e-03
9.218499999999999915e-04,3.655100000000000102e-03
1.067400000000000033e-03,3.307899999999999903e-03
9.826600000000000005e-04,1.478499999999999997e-03
8.116399999999999743e-04,6.472099999999999511e-04
6.883699999999999975e-04,-5.016699999999999588e-04
4.520799999999999949e-04,-2.256399999999999986e-03
1.172800000000000020e-04,-2.839200000000000057e-03
-2.969299999999999845e-05,-3.088099999999999873e-03
-1.220799999999999967e-04,-3.126900000000000165e-03
-3.639299999999999935e-04,-1.079000000000000098e-03
-4.679400000000000226e-04,1.472100000000000058e-03
-2.111799999999999940e-04,3.677099999999999987e-03
2.366099999999999996e-04,4.929700000000000401e-03
6.701300000000000095e-04,4.720799999999999823e-03
9.983100000000000827e-04,4.248299999999999993e-03
1.182000000000000108e-03,3.952299999999999737e-03
1.258900000000000080e-03,4.068200000000000115e-03
1.321099999999999965e-03,2.579199999999999809e-03
1.356400000000000010e-03,6.807999999999999870e-05
1.309800000000000070e-03,-7.052300000000000495e-04
1.088800000000000011e-03,-2.338699999999999980e-03
7.292699999999999617e-04,-4.293499999999999574e-03
4.017299999999999907e-04,-4.358800000000000348e-03
7.884699999999999912e-05,-3.849599999999999897e-03
-3.262800000000000270e-04,-2.943100000000000143e-03
-4.918700000000000459e-04,-8.222799999999999944e-04
-1.972900000000000033e-04,2.274299999999999933e-03
3.032199999999999869e-04,3.383900000000000016e-03
8.584000000000000484e-04,2.823800000000000008e-03
1.358899999999999908e-03,3.840300000000000050e-03
1.710600000000000055e-03,3.634000000000000077e-03
1.894999999999999983e-03,1.686199999999999895e-03
1.884500000000000107e-03,1.063300000000000096e-03
1.812599999999999932e-03,-3.226099999999999758e-04
1.666799999999999966e-03,-3.066300000000000102e-03
1.283400000000000079e-03,-4.177000000000000157e-03
8.048299999999999768e-04,-3.651399999999999958e-03
3.261200000000000015e-04,-4.375900000000000276e-03
-2.584500000000000209e-04,-5.427099999999999806e-03
-8.173100000000000200e-04,-3.654500000000000196e-03
-1.057199999999999893e-03,-5.171299999999999768e-04
-9.069399999999999597e-04,1.359900000000000041e-03
-4.514000000000000217e-04,2.442300000000000113e-03
1.437900000000000040e-04,2.853599999999999973e-03
5.601199999999999972e-04,3.395899999999999874e-03
7.456500000000000454e-04,3.452900000000000066e-03
1.023800000000000057e-03,2.595899999999999944e-03
1.318200000000000057e-03,1.508400000000000019e-03
1.268299999999999983e-03,-8.367900000000000164e-04
9.171700000000000295e-04,-2.874100000000000092e-03
5.018699999999999637e-04,-4.150299999999999996e-03
9.884500000000000653e-05,-3.929799999999999786e-03
-3.896799999999999960e-04,-3.583400000000000040e-03
-9.720399999999999700e-04,-4.864399999999999627e-03
-1.382800000000000001e-03,-2.921400000000000212e-03
-1.560799999999999991e-03,1.934600000000000078e-04
-1.608400000000000064e-03,3.626100000000000265e-04
-1.340199999999999942e-03,8.884900000000000263e-04
-7.300400000000000509e-04,3.395200000000000128e-03
-2.250200000000000106e-04,4.947599999999999915e-03
2.866399999999999864e-05,4.712899999999999902e-03
3.812399999999999752e-04,4.703699999999999895e-03
7.280000000000000230e-04,2.526099999999999873e-03
6.767099999999999635e-04,-8.924300000000000462e-04
2.776999999999999738e-04,-2.671300000000000150e-03
-1.036100000000000058e-04,-4.135500000000000287e-03
-4.152800000000000220e-04,-5.500900000000000407e-03
-9.992300000000000400e-04,-5.491799999999999807e-03
-1.667700000000000042e-03,-4.062299999999999592e-03
-1.976700000000000072e-03,-2.444299999999999945e-03
-2.033399999999999878e-03,-4.274600000000000036e-04
-1.964099999999999874e-03,1.518999999999999951e-03
-1.636899999999999944e-03,2.667500000000000166e-03
-1.153600000000000068e-03,2.581099999999999801e-03
-7.167700000000000373e-04,3.042899999999999858e-03
-2.927699999999999769e-04,3.823099999999999849e-03
2.552899999999999766e-04,3.101099999999999864e-03
8.756099999999999734e-04,1.845599999999999975e-03
1.192899999999999993e-03,9.213600000000000013e-05
8.747899999999999643e-04,-1.475399999999999975e-03
1.780899999999999974e-04,-2.720399999999999988e-03
-5.414799999999999995e-04,-4.162899999999999760e-03
-1.225299999999999914e-03,-5.094500000000000070e-03
-1.853299999999999999e-03,-4.864799999999999854e-03
-2.274200000000000093e-03,-4.281300000000000036e-03
-2.311000000000000120e-03,-4.379300000000000033e-03
-1.995699999999999991e-03,-1.822999999999999968e-03
-1.600300000000000030e-03,1.642299999999999966e-03
-1.193599999999999956e-03,1.539800000000000023e-03
-6.175900000000000009e-04,2.390600000000000103e-03
-5.447400000000000056e-05,4.639700000000000074e-03
2.886799999999999805e-04,3.558599999999999871e-03
4.697400000000000121e-04,5.100799999999999952e-04
5.669400000000000437e-04,-1.358700000000000012e-03
4.917699999999999893e-04,-2.582099999999999933e-03
1.147400000000000026e-04,-4.272999999999999889e-03
-3.916200000000000215e-04,-5.431499999999999696e-03
-8.143399999999999857e-04,-5.321700000000000388e-03
-1.391400000000000102e-03,-5.038800000000000397e-03
-2.232500000000000109e-03,-5.321900000000000068e-03
-2.718499999999999996e-03,-3.676599999999999920e-03
-2.624500000000000097e-03,-3.062300000000000005e-04
-2.514600000000000082e-03,8.415099999999999577e-04
-2.385700000000000147e-03,1.205300000000000078e-03
-1.870499999999999984e-03,2.028600000000000195e-03
-1.139599999999999945e-03,2.348300000000000214e-03
-4.506700000000000202e-04,2.516200000000000121e-03
8.466099999999999461e-05,8.246399999999999651e-04
3.991900000000000049e-04,-7.971500000000000504e-04
2.703399999999999900e-04,-1.157299999999999995e-03
-4.778800000000000257e-04,-2.378100000000000179e-03
-1.338500000000000063e-03,-3.886600000000000037e-03
-1.797299999999999939e-03,-4.496299999999999950e-03
-2.249600000000000037e-03,-4.585800000000000119e-03
-2.901400000000000159e-03,-4.858099999999999745e-03
-3.281699999999999808e-03,-4.014300000000000160e-03
-3.305000000000000212e-03,-1.580400000000000034e-03
-3.136200000000000012e-03,-1.641900000000000119e-04
-2.756699999999999949e-03,3.694899999999999877e-04
-2.174300000000000104e-03,2.604899999999999837e-03
-1.478099999999999987e-03,4.226599999999999628e-03
-9.928499999999999825e-04,2.382099999999999843e-03
-8.119699999999999661e-04,4.019200000000000008e-04
-6.586800000000000294e-04,6.943299999999999472e-04
-6.968000000000000235e-04,-4.005100000000000261e-04
-1.037600000000000067e-03,-2.775600000000000029e-03
-1.326200000000000035e-03,-3.046300000000000049e-03
-1.615700000000000079e-03,-3.361299999999999791e-03
-2.226300000000000067e-03,-4.355000000000000364e-03
-2.911200000000000072e-03,-3.807599999999999960e-03
-3.282600000000000101e-03,-3.583400000000000040e-03
-3.385099999999999828e-03,-3.006899999999999851e-03
-3.386300000000000074e-03,-1.186900000000000064e-03
-3.153899999999999846e-03,-6.561800000000000228e-04
-2.571500000000000001e-03,1.367399999999999952e-04
-1.908500000000000040e-03,1.100999999999999982e-03
-1.354799999999999971e-03,7.265900000000000483e-04
-7.775300000000000180e-04,1.147999999999999932e-03
-3.205600000000000073e-04,1.929600000000000065e-03
-3.553900000000000245e-04,9.611799999999999554e-04
-7.588799999999999712e-04,-1.642100000000000070e-03
