-2.637980699539184570e+00,-2.782307386398315430e+00,-1.443266868591308594e-01
-2.630327820777893066e+00,-2.780469536781311035e+00,-1.501417160034179688e-01
-2.642923235893249512e+00,-2.783081889152526855e+00,-1.401586532592773438e-01
-2.650583267211914062e+00,-2.785428047180175781e+00,-1.348447799682617188e-01
-2.657927393913269043e+00,-2.788622498512268066e+00,-1.306951045989990234e-01
-2.664706587791442871e+00,-2.790066361427307129e+00,-1.253597736358642578e-01
-2.668804854154586792e+00,-2.803542584180831909e+00,-1.347377300262451172e-01
-2.652972519397735596e+00,-2.797535955905914307e+00,-1.445634365081787109e-01
-2.628923058509826660e+00,-2.793975591659545898e+00,-1.650525331497192383e-01
-2.617854535579681396e+00,-2.800433516502380371e+00,-1.825789809226989746e-01
-2.623751252889633179e+00,-2.802097674983087927e+00,-1.783464220934547484e-01
-2.621948003768920898e+00,-2.803043246269226074e+00,-1.810952425003051758e-01
-2.623756408691406250e+00,-2.825246214866638184e+00,-2.014898061752319336e-01
-2.656713724136352539e+00,-2.866099119186401367e+00,-2.093853950500488281e-01
-2.683290958404541016e+00,-2.890110969543457031e+00,-2.068200111389160156e-01
-2.685857772827148438e+00,-2.895999908447265625e+00,-2.101421356201171875e-01
-2.674795150756835938e+00,-2.895983457565307617e+00,-2.211883068084716797e-01
-2.646860122680664062e+00,-2.872171878814697266e+00,-2.253117561340332031e-01
-2.597393035888671875e+00,-2.842657566070556641e+00,-2.452645301818847656e-01
-2.565215587615966797e+00,-2.832086086273193359e+00,-2.668704986572265625e-01
-2.564422130584716797e+00,-2.828728199005126953e+00,-2.643060684204101562e-01
-2.564189434051513672e+00,-2.824158191680908203e+00,-2.599687576293945312e-01
-2.561124324798583984e+00,-2.806243419647216797e+00,-2.451190948486328125e-01
-2.566598892211914062e+00,-2.796760559082031250e+00,-2.301616668701171875e-01
-2.565205097198486328e+00,-2.786621570587158203e+00,-2.214164733886718750e-01
-2.576324462890625000e+00,-2.776164054870605469e+00,-1.998395919799804688e-01
-2.591105937957763672e+00,-2.784838676452636719e+00,-1.937327384948730469e-01
-2.594678878784179688e+00,-2.777626991271972656e+00,-1.829481124877929688e-01
-2.598687171936035156e+00,-2.768921375274658203e+00,-1.702342033386230469e-01
-2.591965675354003906e+00,-2.767233371734619141e+00,-1.752676963806152344e-01
-2.606462478637695312e+00,-2.759466409683227539e+00,-1.530039310455322266e-01
-2.617215871810913086e+00,-2.763445377349853516e+00,-1.462295055389404297e-01
-2.619407892227172852e+00,-2.760243654251098633e+00,-1.408357620239257812e-01
-2.621420264244079590e+00,-2.759718060493469238e+00,-1.382977962493896484e-01
-2.605476617813110352e+00,-2.755268514156341553e+00,-1.497918963432312012e-01
-2.592088438570499420e+00,-2.747770719230175018e+00,-1.556822806596755981e-01
-2.584492862224578857e+00,-2.740112066268920898e+00,-1.556192040443420410e-01
-2.596869111061096191e+00,-2.754012942314147949e+00,-1.571438312530517578e-01
-2.601363658905029297e+00,-2.756486177444458008e+00,-1.551225185394287109e-01
-2.621329307556152344e+00,-2.758754253387451172e+00,-1.374249458312988281e-01
-2.629803866147994995e+00,-2.754356831312179565e+00,-1.245529651641845703e-01
-2.632491856813430786e+00,-2.755880385637283325e+00,-1.233885288238525391e-01
-2.645785391330718994e+00,-2.760664045810699463e+00,-1.148786544799804688e-01
-2.657317876815795898e+00,-2.758877515792846680e+00,-1.015596389770507812e-01
-2.673138618469238281e+00,-2.753272533416748047e+00,-8.013391494750976562e-02
-2.665961027145385742e+00,-2.745581388473510742e+00,-7.962036132812500000e-02
-2.668041944503784180e+00,-2.743804216384887695e+00,-7.576227188110351562e-02
-2.664774179458618164e+00,-2.746767759323120117e+00,-8.199357986450195312e-02
-2.663412213325500488e+00,-2.747902512550354004e+00,-8.449029922485351562e-02
-2.669553637504577637e+00,-2.757651686668395996e+00,-8.809804916381835938e-02
-2.676755070686340332e+00,-2.767364144325256348e+00,-9.060907363891601562e-02
-2.697762012481689453e+00,-2.790051937103271484e+00,-9.228992462158203125e-02
-2.697196722030639648e+00,-2.804009675979614258e+00,-1.068129539489746094e-01
-2.688033163547515869e+00,-2.799612343311309814e+00,-1.115791797637939453e-01
-2.665658622980117798e+00,-2.790089279413223267e+00,-1.244306564331054688e-01
-2.645948529243469238e+00,-2.794542312622070312e+00,-1.485937833786010742e-01
-2.626582026481628418e+00,-2.787788391113281250e+00,-1.612063646316528320e-01
-2.631876528263092041e+00,-2.804638922214508057e+00,-1.727623939514160156e-01
-2.647198587656021118e+00,-2.813940380699932575e+00,-1.667417930439114571e-01
-2.650636911392211914e+00,-2.830971479415893555e+00,-1.803345680236816406e-01
-2.644993305206298828e+00,-2.822318792343139648e+00,-1.773254871368408203e-01
-2.619446277618408203e+00,-2.807771444320678711e+00,-1.883251667022705078e-01
-2.584283590316772461e+00,-2.790846347808837891e+00,-2.065627574920654297e-01
-2.553475856781005859e+00,-2.790925025939941406e+00,-2.374491691589355469e-01
-2.539135217666625977e+00,-2.791185617446899414e+00,-2.520503997802734375e-01
-2.555809497833251953e+00,-2.802266120910644531e+00,-2.464566230773925781e-01
-2.576476573944091797e+00,-2.816220760345458984e+00,-2.397441864013671875e-01
-2.571581363677978516e+00,-2.821173667907714844e+00,-2.495923042297363281e-01
-2.587123394012451172e+00,-2.836956977844238281e+00,-2.498335838317871094e-01
-2.604567050933837891e+00,-2.832804203033447266e+00,-2.282371520996093750e-01
-2.589900016784667969e+00,-2.814978599548339844e+00,-2.250785827636718750e-01
-2.548021793365478516e+00,-2.785905361175537109e+00,-2.378835678100585938e-01
-2.560856342315673828e+00,-2.768277168273925781e+00,-2.074208259582519531e-01
-2.587595939636230469e+00,-2.769141197204589844e+00,-1.815452575683593750e-01
-2.598827838897705078e+00,-2.768022537231445312e+00,-1.691946983337402344e-01
-2.593571186065673828e+00,-2.752192020416259766e+00,-1.586208343505859375e-01
-2.620356559753417969e+00,-2.745567321777343750e+00,-1.252107620239257812e-01
-2.606963634490966797e+00,-2.740047693252563477e+00,-1.330840587615966797e-01
-2.581383943557739258e+00,-2.734679222106933594e+00,-1.532952785491943359e-01
-2.569402217864990234e+00,-2.734385490417480469e+00,-1.649832725524902344e-01
-2.559103488922119141e+00,-2.725903511047363281e+00,-1.668000221252441406e-01
-2.577397465705871582e+00,-2.736606836318969727e+00,-1.592093706130981445e-01
-2.594907641410827637e+00,-2.747761130332946777e+00,-1.528534889221191406e-01
-2.608000017702579498e+00,-2.754559010267257690e+00,-1.465589925646781921e-01
-2.611095249652862549e+00,-2.738838076591491699e+00,-1.277428269386291504e-01
-2.596364855766296387e+00,-2.729717612266540527e+00,-1.333527565002441406e-01
-2.589265882968902588e+00,-2.728264153003692627e+00,-1.389982700347900391e-01
-2.606468915939331055e+00,-2.731860876083374023e+00,-1.253919601440429688e-01
-2.630870223045349121e+00,-2.725547909736633301e+00,-9.467768669128417969e-02
-2.645053148269653320e+00,-2.729147911071777344e+00,-8.409476280212402344e-02
-2.651752352714538574e+00,-2.731643795967102051e+00,-7.989144325256347656e-02
-2.662495255470275879e+00,-2.747822880744934082e+00,-8.532762527465820312e-02
-2.645978927612304688e+00,-2.743151187896728516e+00,-9.717226028442382812e-02
-2.628338813781738281e+00,-2.749555110931396484e+00,-1.212162971496582031e-01
-2.628219842910766602e+00,-2.756282567977905273e+00,-1.280627250671386719e-01
-2.626959204673767090e+00,-2.760012030601501465e+00,-1.330528259277343750e-01
-2.644270062446594238e+00,-2.761964440345764160e+00,-1.176943778991699219e-01
-2.663913369178771973e+00,-2.758127808570861816e+00,-9.421443939208984375e-02
-2.677984714508056641e+00,-2.755080699920654297e+00,-7.709598541259765625e-02
-2.685805082321166992e+00,-2.767825841903686523e+00,-8.202075958251953125e-02
-2.681199252605438232e+00,-2.765829980373382568e+00,-8.463072776794433594e-02
-2.664155781269073486e+00,-2.771452724933624268e+00,-1.072969436645507812e-01
-2.644365221261978149e+00,-2.772589117288589478e+00,-1.282238960266113281e-01
-2.631839275360107422e+00,-2.782267093658447266e+00,-1.504278182983398438e-01
-2.627565026283264160e+00,-2.788251042366027832e+00,-1.606860160827636719e-01
-2.617957949638366699e+00,-2.790478169918060303e+00,-1.725202202796936035e-01
-2.613242670893669128e+00,-2.795686465688049793e+00,-1.824437947943806648e-01
-2.612420797348022461e+00,-2.789348006248474121e+00,-1.769272089004516602e-01
-2.616440057754516602e+00,-2.792497515678405762e+00,-1.760574579238891602e-01
-2.618770837783813477e+00,-2.796833276748657227e+00,-1.780624389648437500e-01
-2.626349687576293945e+00,-2.802661657333374023e+00,-1.763119697570800781e-01
-2.615721702575683594e+00,-2.803288936614990234e+00,-1.875672340393066406e-01
-2.608760118484497070e+00,-2.801069736480712891e+00,-1.923096179962158203e-01
-2.612861633300781250e+00,-2.805532455444335938e+00,-1.926708221435546875e-01
-2.610957145690917969e+00,-2.813001632690429688e+00,-2.020444869995117188e-01
-2.597806930541992188e+00,-2.814051151275634766e+00,-2.162442207336425781e-01
-2.579734802246093750e+00,-2.814733505249023438e+00,-2.349987030029296875e-01
-2.557471752166748047e+00,-2.809369087219238281e+00,-2.518973350524902344e-01
-2.561257839202880859e+00,-2.807291984558105469e+00,-2.460341453552246094e-01
-2.562907218933105469e+00,-2.803758621215820312e+00,-2.408514022827148438e-01
-2.570462226867675781e+00,-2.807463645935058594e+00,-2.370014190673828125e-01
-2.568414688110351562e+00,-2.804597377777099609e+00,-2.361826896667480469e-01
-2.564534187316894531e+00,-2.788203716278076172e+00,-2.236695289611816406e-01
-2.555927753448486328e+00,-2.778083324432373047e+00,-2.221555709838867188e-01
-2.570555686950683594e+00,-2.774543285369873047e+00,-2.039875984191894531e-01
-2.607578754425048828e+00,-2.793594837188720703e+00,-1.860160827636718750e-01
-2.639847755432128906e+00,-2.805448293685913086e+00,-1.656005382537841797e-01
-2.640426158905029297e+00,-2.800062179565429688e+00,-1.596360206604003906e-01
-2.614437818527221680e+00,-2.774735927581787109e+00,-1.602981090545654297e-01
-2.599658608436584473e+00,-2.755050063133239746e+00,-1.553914546966552734e-01
-2.612030863761901855e+00,-2.743876338005065918e+00,-1.318454742431640625e-01
-2.629784707911312580e+00,-2.743636608123779297e+00,-1.138519002124667168e-01
-2.666966676712036133e+00,-2.756823122501373291e+00,-8.985644578933715820e-02
-2.681493878364562988e+00,-2.763841509819030762e+00,-8.234763145446777344e-02
-2.675099015235900879e+00,-2.762829899787902832e+00,-8.773088455200195312e-02
-2.656623482704162598e+00,-2.746755480766296387e+00,-9.013199806213378906e-02
-2.633283823728561401e+00,-2.732597798109054565e+00,-9.931397438049316406e-02
-2.630481481552124023e+00,-2.724793434143066406e+00,-9.431195259094238281e-02
-2.633554935455322266e+00,-2.729045152664184570e+00,-9.549021720886230469e-02
-2.620879650115966797e+00,-2.727752208709716797e+00,-1.068725585937500000e-01
-2.617819070816040039e+00,-2.722181081771850586e+00,-1.043620109558105469e-01
-2.635994672775268555e+00,-2.732159852981567383e+00,-9.616518020629882812e-02
-2.654541015625000000e+00,-2.742157459259033203e+00,-8.761644363403320312e-02
-2.657251119613647461e+00,-2.739314794540405273e+00,-8.206367492675781250e-02
-2.661849856376647949e+00,-2.747692942619323730e+00,-8.584308624267578125e-02
-2.666749119758605957e+00,-2.748379826545715332e+00,-8.163070678710937500e-02
-2.662507891654968262e+00,-2.756622672080993652e+00,-9.411478042602539062e-02
-2.658404707908630371e+00,-2.771451830863952637e+00,-1.130471229553222656e-01
-2.667323231697082520e+00,-2.777792811393737793e+00,-1.104695796966552734e-01
-2.674747228622436523e+00,-2.785738945007324219e+00,-1.109917163848876953e-01
-2.673702120780944824e+00,-2.794799208641052246e+00,-1.210970878601074219e-01
-2.663661062717437744e+00,-2.797404229640960693e+00,-1.337431669235229492e-01
-2.666191577911376953e+00,-2.804245829582214355e+00,-1.380542516708374023e-01
-2.690066516399383545e+00,-2.819656670093536377e+00,-1.295901536941528320e-01
-2.707070812582969666e+00,-2.833007685840129852e+00,-1.259368732571601868e-01
-2.734802603721618652e+00,-2.825050830841064453e+00,-9.024822711944580078e-02
-2.738633155822753906e+00,-2.827053904533386230e+00,-8.842074871063232422e-02
-2.717092752456665039e+00,-2.813556909561157227e+00,-9.646415710449218750e-02
-2.677918434143066406e+00,-2.793253421783447266e+00,-1.153349876403808594e-01
-2.648189783096313477e+00,-2.792787075042724609e+00,-1.445972919464111328e-01
-2.613392829895019531e+00,-2.780436754226684570e+00,-1.670439243316650391e-01
-2.611583232879638672e+00,-2.785170078277587891e+00,-1.735868453979492188e-01
-2.634976387023925781e+00,-2.806508541107177734e+00,-1.715321540832519531e-01
-2.650531768798828125e+00,-2.835440635681152344e+00,-1.849088668823242188e-01
-2.638055801391601562e+00,-2.826437950134277344e+00,-1.883821487426757812e-01
-2.631879329681396484e+00,-2.825624465942382812e+00,-1.937451362609863281e-01
-2.618799209594726562e+00,-2.807512283325195312e+00,-1.887130737304687500e-01
-2.618506908416748047e+00,-2.794967174530029297e+00,-1.764602661132812500e-01
-2.614467144012451172e+00,-2.785343647003173828e+00,-1.708765029907226562e-01
-2.614480495452880859e+00,-2.788300991058349609e+00,-1.738204956054687500e-01
-2.609592914581298828e+00,-2.777772903442382812e+00,-1.681799888610839844e-01
-2.593308925628662109e+00,-2.754875659942626953e+00,-1.615667343139648438e-01
-2.577155590057373047e+00,-2.732689380645751953e+00,-1.555337905883789062e-01
-2.567794322967529297e+00,-2.724666833877563477e+00,-1.568725109100341797e-01
-2.576384544372558594e+00,-2.726071357727050781e+00,-1.496868133544921875e-01
-2.594238042831420898e+00,-2.739909887313842773e+00,-1.456718444824218750e-01
-2.603642702102661133e+00,-2.745868206024169922e+00,-1.422255039215087891e-01
-2.607120513916015625e+00,-2.747401714324951172e+00,-1.402812004089355469e-01
-2.615857720375061035e+00,-2.745490133762359619e+00,-1.296324133872985840e-01
-2.645554592832922935e+00,-2.766762897372245789e+00,-1.212083045393228531e-01
-2.711492300033569336e+00,-2.803819119930267334e+00,-9.232681989669799805e-02
-2.796456098556518555e+00,-2.869690179824829102e+00,-7.323408126831054688e-02
-2.837753415107727051e+00,-2.909374356269836426e+00,-7.162094116210937500e-02
-2.851706504821777344e+00,-2.919466972351074219e+00,-6.776046752929687500e-02
-2.856320798397064209e+00,-2.930944621562957764e+00,-7.462382316589355469e-02
-2.790109962224960327e+00,-2.875978797674179077e+00,-8.586883544921875000e-02
-2.692711710929870605e+00,-2.789190888404846191e+00,-9.647917747497558594e-02
-2.620059490203857422e+00,-2.724498271942138672e+00,-1.044387817382812500e-01
-2.564914226531982422e+00,-2.686699390411376953e+00,-1.217851638793945312e-01
-2.533594369888305664e+00,-2.664358377456665039e+00,-1.307640075683593750e-01
-2.521409749984741211e+00,-2.649484395980834961e+00,-1.280746459960937500e-01
-2.521320819854736328e+00,-2.646514415740966797e+00,-1.251935958862304688e-01
-2.523762822151184082e+00,-2.650334000587463379e+00,-1.265711784362792969e-01
-2.529171466827392578e+00,-2.664032936096191406e+00,-1.348614692687988281e-01
-2.539639234542846680e+00,-2.689175367355346680e+00,-1.495361328125000000e-01
-2.560857176780700684e+00,-2.717110037803649902e+00,-1.562528610229492188e-01
-2.580512583255767822e+00,-2.737308323383331299e+00,-1.567957401275634766e-01
-2.604647576808929443e+00,-2.746195256710052490e+00,-1.415476799011230469e-01
-2.610249936580657959e+00,-2.754176318645477295e+00,-1.439263820648193359e-01
-2.604235231876373291e+00,-2.758874833583831787e+00,-1.546396017074584961e-01
-2.598771095275878906e+00,-2.765618801116943359e+00,-1.668477058410644531e-01
-2.585717558860778809e+00,-2.763063967227935791e+00,-1.773464083671569824e-01
-2.579788014292716980e+00,-2.757415445521473885e+00,-1.776274312287569046e-01
-2.564971446990966797e+00,-2.757262468338012695e+00,-1.922910213470458984e-01
-2.549290895462036133e+00,-2.769910693168640137e+00,-2.206197977066040039e-01
-2.543704509735107422e+00,-2.778079509735107422e+00,-2.343750000000000000e-01
-2.560720920562744141e+00,-2.785268783569335938e+00,-2.245478630065917969e-01
-2.575792551040649414e+00,-2.790260076522827148e+00,-2.144675254821777344e-01
-2.584640026092529297e+00,-2.794799327850341797e+00,-2.101593017578125000e-01
-2.573416233062744141e+00,-2.798066139221191406e+00,-2.246499061584472656e-01
-2.556829929351806641e+00,-2.791919708251953125e+00,-2.350897789001464844e-01
-2.548113822937011719e+00,-2.790372848510742188e+00,-2.422590255737304688e-01
-2.533385276794433594e+00,-2.785740375518798828e+00,-2.523550987243652344e-01
-2.513154029846191406e+00,-2.781462669372558594e+00,-2.683086395263671875e-01
-2.516151428222656250e+00,-2.784425735473632812e+00,-2.682743072509765625e-01
-2.518189430236816406e+00,-2.783861637115478516e+00,-2.656722068786621094e-01
-2.527169704437255859e+00,-2.772020339965820312e+00,-2.448506355285644531e-01
-2.549835205078125000e+00,-2.780737400054931641e+00,-2.309021949768066406e-01
-2.571131706237792969e+00,-2.781169891357421875e+00,-2.100381851196289062e-01
-2.611951351165771484e+00,-2.789541244506835938e+00,-1.775898933410644531e-01
-2.613704204559326172e+00,-2.778136730194091797e+00,-1.644325256347656250e-01
-2.602485179901123047e+00,-2.778352975845336914e+00,-1.758677959442138672e-01
-2.578941106796264648e+00,-2.768929958343505859e+00,-1.899888515472412109e-01
-2.582400083541870117e+00,-2.765559911727905273e+00,-1.831598281860351562e-01
-2.602513551712036133e+00,-2.776423215866088867e+00,-1.739096641540527344e-01
-2.635874867439270020e+00,-2.778890252113342285e+00,-1.430153846740722656e-01
-2.653144598007202148e+00,-2.783276915550231934e+00,-1.301323175430297852e-01
-2.642277982085943222e+00,-2.774859130382537842e+00,-1.325811482965946198e-01
-2.625729858875274658e+00,-2.757761716842651367e+00,-1.320318579673767090e-01
-2.604386806488037109e+00,-2.752517580986022949e+00,-1.481307744979858398e-01
-2.571501612663269043e+00,-2.734271883964538574e+00,-1.627702713012695312e-01
-2.555046379566192627e+00,-2.722519457340240479e+00,-1.674730777740478516e-01
-2.563702151179313660e+00,-2.726211592555046082e+00,-1.625094413757324219e-01
-2.570215344429016113e+00,-2.732743382453918457e+00,-1.625280380249023438e-01
-2.571314573287963867e+00,-2.736775159835815430e+00,-1.654605865478515625e-01
-2.567222237586975098e+00,-2.742645382881164551e+00,-1.754231452941894531e-01
-2.562777280807495117e+00,-2.744451284408569336e+00,-1.816740036010742188e-01
-2.560132265090942383e+00,-2.734021425247192383e+00,-1.738891601562500000e-01
-2.575978279113769531e+00,-2.731931686401367188e+00,-1.559534072875976562e-01
-2.615347862243652344e+00,-2.737169265747070312e+00,-1.218214035034179688e-01
-2.641424655914306641e+00,-2.753843307495117188e+00,-1.124186515808105469e-01
-2.646948695182800293e+00,-2.765624880790710449e+00,-1.186761856079101562e-01
-2.632406353950500488e+00,-2.763433575630187988e+00,-1.310272216796875000e-01
-2.609131336212158203e+00,-2.757122755050659180e+00,-1.479914188385009766e-01
-2.598502814769744873e+00,-2.755413949489593506e+00,-1.569111347198486328e-01
-2.605353891849517822e+00,-2.757543861865997314e+00,-1.521899700164794922e-01
-2.600614070892333984e+00,-2.756027460098266602e+00,-1.554133892059326172e-01
-2.584723114967346191e+00,-2.753115534782409668e+00,-1.683924198150634766e-01
-2.571077108383178711e+00,-2.748699307441711426e+00,-1.776221990585327148e-01
-2.566870808601379395e+00,-2.749746680259704590e+00,-1.828758716583251953e-01
-2.580190986394882202e+00,-2.759473580867052078e+00,-1.792825944721698761e-01
-2.592273116111755371e+00,-2.763485312461853027e+00,-1.712121963500976562e-01
-2.593057394027709961e+00,-2.772936344146728516e+00,-1.798789501190185547e-01
-2.584304809570312500e+00,-2.777966260910034180e+00,-1.936614513397216797e-01
-2.589700460433959961e+00,-2.776106357574462891e+00,-1.864058971405029297e-01
-2.593958854675292969e+00,-2.778296232223510742e+00,-1.843373775482177734e-01
-2.589113235473632812e+00,-2.770999670028686523e+00,-1.818864345550537109e-01
-2.594207763671875000e+00,-2.759736537933349609e+00,-1.655287742614746094e-01
-2.615438461303710938e+00,-2.766425132751464844e+00,-1.509866714477539062e-01
-2.637215137481689453e+00,-2.775748729705810547e+00,-1.385335922241210938e-01
-2.649076938629150391e+00,-2.784699440002441406e+00,-1.356225013732910156e-01
-2.666389942169189453e+00,-2.780694007873535156e+00,-1.143040657043457031e-01
-2.664985179901123047e+00,-2.786046028137207031e+00,-1.210608482360839844e-01
-2.656852245330810547e+00,-2.771119594573974609e+00,-1.142673492431640625e-01
-2.648052215576171875e+00,-2.770668029785156250e+00,-1.226158142089843750e-01
-2.623417377471923828e+00,-2.761803150177001953e+00,-1.383857727050781250e-01
-2.601086616516113281e+00,-2.753710269927978516e+00,-1.526236534118652344e-01
-2.571063518524169922e+00,-2.741787910461425781e+00,-1.707243919372558594e-01
-2.568775653839111328e+00,-2.744684696197509766e+00,-1.759090423583984375e-01
-2.549930095672607422e+00,-2.740381479263305664e+00,-1.904513835906982422e-01
-2.532143115997314453e+00,-2.741431713104248047e+00,-2.092885971069335938e-01
-2.521260976791381836e+00,-2.735364675521850586e+00,-2.141036987304687500e-01
-2.508081912994384766e+00,-2.729890823364257812e+00,-2.218089103698730469e-01
-2.514110445976257324e+00,-2.733946204185485840e+00,-2.198357582092285156e-01
-2.543685555458068848e+00,-2.735400617122650146e+00,-1.917150616645812988e-01
-2.597090512514114380e+00,-2.734437927603721619e+00,-1.373474150896072388e-01
-2.630615472793579102e+00,-2.736849725246429443e+00,-1.062342524528503418e-01
-2.647991657257080078e+00,-2.735547184944152832e+00,-8.755552768707275391e-02
-2.669026911258697510e+00,-2.746052563190460205e+00,-7.702565193176269531e-02
-2.665005326271057129e+00,-2.746673703193664551e+00,-8.166837692260742188e-02
-2.648731701076030731e+00,-2.740847103297710419e+00,-9.211540222167968750e-02
-2.652042090892791748e+00,-2.744307458400726318e+00,-9.226536750793457031e-02
-2.656752347946166992e+00,-2.747599840164184570e+00,-9.084749221801757812e-02
-2.660109996795654297e+00,-2.747448444366455078e+00,-8.733844757080078125e-02
-2.665214776992797852e+00,-2.745084524154663086e+00,-7.986974716186523438e-02
-2.658929347991943359e+00,-2.740458011627197266e+00,-8.152866363525390625e-02
-2.642761945724487305e+00,-2.752773523330688477e+00,-1.100115776062011719e-01
-2.633962869644165039e+00,-2.752920866012573242e+00,-1.189579963684082031e-01
-2.646424412727355957e+00,-2.756620526313781738e+00,-1.101961135864257812e-01
-2.646166324615478516e+00,-2.754479408264160156e+00,-1.083130836486816406e-01
-2.623520135879516602e+00,-2.754924058914184570e+00,-1.314039230346679688e-01
-2.606389641761779785e+00,-2.755747675895690918e+00,-1.493580341339111328e-01
-2.591630637645721436e+00,-2.749783217906951904e+00,-1.581525802612304688e-01
-2.597442924976348877e+00,-2.752537786960601807e+00,-1.550948619842529297e-01
-2.606445938348770142e+00,-2.756758838891983032e+00,-1.503129005432128906e-01
-2.604278743267059326e+00,-2.762760818004608154e+00,-1.584820747375488281e-01
-2.595758914947509766e+00,-2.769780278205871582e+00,-1.740213632583618164e-01
-2.581516981124877930e+00,-2.776142120361328125e+00,-1.946251392364501953e-01
-2.580545932054519653e+00,-2.785514824092388153e+00,-2.049688920378684998e-01
-2.584243416786193848e+00,-2.780682682991027832e+00,-1.964392662048339844e-01
-2.581868648529052734e+00,-2.782335519790649414e+00,-2.004668712615966797e-01
-2.578990936279296875e+00,-2.788456201553344727e+00,-2.094652652740478516e-01
-2.587784528732299805e+00,-2.791380167007446289e+00,-2.035956382751464844e-01
-2.587672233581542969e+00,-2.787889242172241211e+00,-2.002170085906982422e-01
-2.580317974090576172e+00,-2.773196458816528320e+00,-1.928784847259521484e-01
-2.569903373718261719e+00,-2.768460750579833984e+00,-1.985573768615722656e-01
-2.582732200622558594e+00,-2.778070926666259766e+00,-1.953387260437011719e-01
-2.596816539764404297e+00,-2.779730319976806641e+00,-1.829137802124023438e-01
-2.585003376007080078e+00,-2.777442932128906250e+00,-1.924395561218261719e-01
-2.567263603210449219e+00,-2.771696567535400391e+00,-2.044329643249511719e-01
-2.571059226989746094e+00,-2.768011569976806641e+00,-1.969523429870605469e-01
-2.595629692077636719e+00,-2.756128787994384766e+00,-1.604990959167480469e-01
-2.624454021453857422e+00,-2.752124786376953125e+00,-1.276707649230957031e-01
-2.648808002471923828e+00,-2.753781318664550781e+00,-1.049733161926269531e-01
-2.652337551116943359e+00,-2.747783660888671875e+00,-9.544610977172851562e-02
-2.644142150878906250e+00,-2.741409778594970703e+00,-9.726762771606445312e-02
-2.630854606628417969e+00,-2.729031562805175781e+00,-9.817695617675781250e-02
-2.623881340026855469e+00,-2.730184793472290039e+00,-1.063034534454345703e-01
-2.609236717224121094e+00,-2.723746299743652344e+00,-1.145095825195312500e-01
-2.601099967956542969e+00,-2.726017951965332031e+00,-1.249179840087890625e-01
-2.577474594116210938e+00,-2.732141256332397461e+00,-1.546666622161865234e-01
-2.579076170921325684e+00,-2.734294772148132324e+00,-1.552186012268066406e-01
-2.590004324913024902e+00,-2.740246236324310303e+00,-1.502419114112854004e-01
-2.583902242593467236e+00,-2.736203387379646301e+00,-1.523011447861790657e-01
