9.014334157157410932e-03
2.115154685955845937e-02
3.252693700446702973e-02
4.246570419586673251e-02
5.044430664372734352e-02
5.614364498840071493e-02
5.947777840793253001e-02
6.059445587525351395e-02
5.984735939862143028e-02
5.774387044014153703e-02
5.487576794252735368e-02
5.184284445556817944e-02
4.918038541814491460e-02
4.730050623909466678e-02
4.645464424619355492e-02
4.672065878079842416e-02
4.801386469347150576e-02
5.011776886833023414e-02
5.272791098022713840e-02
5.550127930291659517e-02
5.810417541717904921e-02
6.025278249885906989e-02
6.174258955865399856e-02
6.246480655877291455e-02
6.240965767734281411e-02
6.165779647717992140e-02
6.036201775156839477e-02
5.872200900819073144e-02
5.695518743942307172e-02
5.526678738298865246e-02
5.382233708877867673e-02
5.272548506716760730e-02
5.200376339082857235e-02
5.160424850966113808e-02
5.140015597601117758e-02
5.120820437388862167e-02
5.081521860964638426e-02
5.001109610124704341e-02
4.862412557380549338e-02
4.655389352519072321e-02
4.379677997596197192e-02
4.045946335367801849e-02
3.675701953361802665e-02
3.299411098654635166e-02
2.953026280470052306e-02
2.673298314370176065e-02
2.492503131830115654e-02
2.433392247690253918e-02
2.505228557786029486e-02
2.701665010473262157e-02
3.000962145385560609e-02
3.368656756471512248e-02
3.762354950047623603e-02
4.137914874448013480e-02
4.455994978075492052e-02
4.687841629162139978e-02
4.819307249524422410e-02
4.852410554700463396e-02
4.804209622758601195e-02
4.703257150375145246e-02
4.584336680449195567e-02
4.482450430664426666e-02
4.427099084676298923e-02
4.437768526850623119e-02
4.521266724925233904e-02
4.671205662861324659e-02
4.869568225547658835e-02
5.089993586940451398e-02
5.302192318634645074e-02
5.476780930254496194e-02
5.589807571011812248e-02
5.626318578606612220e-02
5.582473618428709927e-02
5.465932717691569798e-02
5.294484603854554550e-02
5.093133782754753758e-02
4.890084951512710387e-02
4.712229228158489047e-02
4.580821286528964642e-02
4.508021218224421423e-02
4.494854821637546405e-02
4.530933619498753173e-02
4.596001474650150687e-02
4.663082664908350938e-02
4.702748068390265324e-02
4.687838614961684081e-02
4.597918470024106585e-02
4.422780611558294050e-02
4.164478346442389289e-02
3.837577706864582494e-02
3.467582388615460254e-02
3.087740606859820658e-02
2.734671159446915717e-02
2.443417892862686375e-02
2.242636512208490140e-02
2.150619874867308601e-02
2.172769722660534281e-02
2.300927307577179531e-02
2.514700733918180664e-02
2.784609274593968092e-02
3.076557070100635616e-02
3.356911139415201528e-02
3.597345614758588883e-02
3.778657073207027095e-02
3.892952466106958109e-02
3.943922872012665948e-02
3.945275418622395946e-02
3.917721203538489239e-02
3.885136796257339376e-02
3.870590256564851450e-02
3.892852795012208267e-02
3.963846226839169706e-02
4.087264562085062003e-02
4.258409850386156437e-02
4.465130206389804346e-02
4.689649211362961756e-02
4.911020123577301832e-02
5.107908414111067552e-02
5.261388797460166133e-02
5.357435081706872493e-02
5.388790599617208910e-02
5.355947562229704251e-02
5.267047585064242587e-02
5.136645952200422083e-02
4.983448428137030040e-02
4.827307261403825100e-02
4.685918112609026298e-02
4.571755112252873232e-02
4.489787378397447348e-02
4.436423998784809475e-02
4.399945407420835508e-02
4.362429544319915142e-02
4.302918161555487064e-02
4.201341051469310861e-02
4.042563240560298476e-02
3.819866896164719750e-02
3.537235677483227536e-02
3.209970784690654999e-02
2.863417233736383072e-02
2.529883442657560044e-02
2.244151818077403521e-02
2.038249968524410982e-02
1.936329161825162820e-02
1.950536531841400023e-02
2.078648720940187711e-02
2.303964520128771315e-02
2.597571891292536211e-02
2.922676816665523147e-02
3.240289449157300605e-02
3.515288328283260044e-02
3.721789267404457258e-02
3.846860982794457484e-02
3.891939113830451824e-02
3.871733700476169548e-02
3.810908858361079787e-02
3.739231479968682659e-02
3.686146384216280880e-02
3.675785258408334477e-02
3.723256608494768249e-02
3.832746720536010787e-02
3.997574204732738667e-02
4.201975853422888763e-02
4.424132042561190747e-02
4.639803345068110874e-02
4.825947251004304717e-02
4.963787640855224503e-02
5.040977758833439792e-02
5.052685530133861624e-02
5.001601319265942813e-02
4.896999366803025944e-02
4.753067571048366635e-02
4.586761643591413806e-02
4.415451552076395114e-02
4.254622750582540136e-02
4.115878745076148593e-02
